GenName	ExpressionLevel
GENE.17215	4.03865858530084e-05
GENE.17216	7.61721682498995e-06
GENE.17217	7.60869644900186e-06
GENE.17218	0.0
GENE.17219	2.44534813070019e-05
GENE.17220	2.47687352480097e-05
GENE.17221	2.13179826590026e-05
GENE.17222	7.57120679089895e-05
GENE.17223	3.16531996719938e-05
GENE.17224	0.000202554916767017
GENE.17225	6.46440984949925e-05
GENE.17226	0.000544886614320006
GENE.17227	0.000544903655072981
GENE.17228	2.30390987649987e-05
GENE.17229	2.30476191410145e-05
GENE.17230	2.21018573209886e-05
GENE.17231	1.28487281580159e-05
GENE.17232	2.92845349320059e-05
GENE.17233	2.78190301279957e-05
GENE.17234	1.96565091900025e-05
GENE.17235	7.19971836499189e-06
GENE.17236	3.10312121669931e-05
GENE.17237	7.21675911799502e-06
GENE.17238	2.3005017258021e-05
GENE.17239	1.48084148129946e-05
GENE.17240	5.98982486399446e-06
GENE.17241	0.000105073286230994
GENE.17242	9.68596430329927e-05
GENE.17243	0.000105081806608009
GENE.17244	3.57855824001385e-07
GENE.17245	0.000147785934939998
GENE.17246	9.68766837899926e-06
GENE.17247	5.70865243069985e-05
GENE.17248	5.70865243059993e-05
GENE.17249	6.61010829210162e-05
GENE.17250	1.51492298839928e-05
GENE.17251	1.82676877779897e-05
GENE.17252	7.02931082902092e-06
GENE.17253	6.81630139831579e-08
GENE.17254	6.81630140109135e-08
GENE.17255	1.15365901360021e-05
GENE.17256	7.1571164800277e-07
GENE.17257	2.64131680000057e-07
GENE.17258	2.72652055988143e-07
GENE.17259	2.81172433003185e-07
GENE.17260	2.64131680000057e-07
GENE.17261	2.24937946499693e-06
GENE.17262	8.52037698728658e-09
GENE.17263	0.0
GENE.17264	8.52037601584144e-09
GENE.17265	7.1571164800277e-07
GENE.17266	8.52037698728658e-09
GENE.17267	0.0
GENE.17268	0.0
GENE.17269	1.6955549760056e-06
GENE.17270	0.000164630719798997
GENE.17271	0.000645853078952013
GENE.17272	0.000645853078950986
GENE.17273	3.15424347739901e-05
GENE.17274	3.26330430000521e-06
GENE.17275	8.5970601530011e-05
GENE.17276	6.134671269864e-07
GENE.17277	3.89722033100059e-05
GENE.17278	3.89722033110051e-05
GENE.17279	2.46664907259941e-05
GENE.17280	2.47687352480097e-05
GENE.17281	2.47687352480097e-05
GENE.17282	2.16161958449812e-05
GENE.17283	1.45954053940023e-05
GENE.17284	4.9043288642997e-05
GENE.17285	8.98047710801153e-06
GENE.17286	6.2156148479986e-05
GENE.17287	6.20794650890155e-05
GENE.17288	6.2079465089987e-05
GENE.17289	3.28886542999562e-06
GENE.17290	3.28886543002338e-06
GENE.17291	1.64528475279924e-05
GENE.17292	2.22978259860063e-05
GENE.17293	5.28263360000114e-07
GENE.17294	5.28263359000913e-07
GENE.17295	5.28263359000913e-07
GENE.17296	8.52037698728658e-09
GENE.17297	3.38258957499615e-06
GENE.17298	3.38258957399695e-06
GENE.17299	1.01051668399965e-05
GENE.17300	8.52037701504216e-09
GENE.17301	1.84125341829988e-05
GENE.17302	1.97076314509825e-05
GENE.17303	3.75066985070227e-05
GENE.17304	0.0
GENE.17305	1.24312296959916e-05
GENE.17306	2.53396004910034e-05
GENE.17307	2.53396004910034e-05
GENE.17308	2.53396004910034e-05
GENE.17309	7.66919112359932e-05
GENE.17310	0.000380681913357994
GENE.17311	0.000380622270720998
GENE.17312	8.30055104180105e-05
GENE.17313	3.51039522600294e-06
GENE.17314	4.8370178878987e-05
GENE.17315	8.52037701504216e-09
GENE.17316	0.000124832039941986
GENE.17317	4.26018839927433e-08
GENE.17318	4.26018840204989e-08
GENE.17319	9.24290471159828e-05
GENE.17320	7.66833908599773e-06
GENE.17321	3.32294693800028e-06
GENE.17322	0.0
GENE.17323	0.0
GENE.17324	0.0
GENE.17325	0.0
GENE.17326	0.0
GENE.17327	0.0
GENE.17328	0.0
GENE.17329	0.0
GENE.17330	8.52037601584144e-09
GENE.17331	8.52037698728658e-09
GENE.17332	8.52037701504216e-09
GENE.17333	8.52037698728658e-09
GENE.17334	8.52037601584144e-09
GENE.17335	0.0
GENE.17336	0.0
GENE.17337	0.0
GENE.17338	4.618044205984e-06
GENE.17339	3.37406919700967e-06
GENE.17340	1.58479007800194e-06
GENE.17341	1.60012675599897e-05
GENE.17342	1.78587096930083e-05
GENE.17343	0.0
GENE.17344	2.48795001500657e-06
GENE.17345	6.70553651179739e-05
GENE.17346	3.16958015600388e-06
GENE.17347	5.40191886699848e-06
GENE.17348	5.39339849101039e-06
GENE.17349	4.66064608800609e-06
GENE.17350	4.74584985699078e-06
GENE.17351	4.26018839927433e-08
GENE.17352	4.26018840204989e-08
GENE.17353	8.35763756599772e-05
GENE.17354	1.87448289001857e-07
GENE.17355	3.5257319041998e-05
GENE.17356	0.000265818714227012
GENE.17357	8.52037670140415e-08
GENE.17358	4.86513513198172e-06
GENE.17359	0.0
GENE.17360	6.64589386994985e-07
GENE.17361	1.0019963072011e-05
GENE.17362	1.00540445799879e-05
GENE.17363	0.0
GENE.17364	2.1215738140179e-06
GENE.17365	2.10453305998781e-06
GENE.17366	2.72652056015898e-07
GENE.17367	0.000224903865015003
GENE.17368	0.000224315959018978
GENE.17369	1.3121380210146e-06
GENE.17370	1.23545463098784e-06
GENE.17371	1.05652671800183e-06
GENE.17372	0.0
GENE.17373	8.52037701504216e-09
GENE.17374	8.52037698728658e-09
GENE.17375	8.52037598808586e-09
GENE.17376	2.6251280805023e-05
GENE.17377	0.000216749864452997
GENE.17378	0.00021681802746798
GENE.17379	3.07244786040273e-05
GENE.17380	8.52037698728658e-09
GENE.17381	1.23545463098784e-06
GENE.17382	2.84410176320249e-05
GENE.17383	2.25023150289827e-05
GENE.17384	2.25023150290105e-05
GENE.17385	1.7040753003128e-08
GENE.17386	6.02561044630023e-05
GENE.17387	0.000122548578969983
GENE.17388	7.53201305800366e-06
GENE.17389	7.60869644900186e-06
GENE.17390	1.67851422200327e-06
GENE.17391	1.36411231959899e-05
GENE.17392	1.36666843270072e-05
GENE.17393	1.37604084710086e-05
GENE.17394	2.55611299904146e-08
GENE.17395	7.66833909982001e-08
GENE.17396	1.95968664989943e-07
GENE.17397	1.38456122390218e-05
GENE.17398	9.49169971298236e-06
GENE.17399	2.43001145260047e-05
GENE.17400	2.47772556239978e-05
GENE.17401	2.47516944950066e-05
GENE.17402	2.4862459392011e-05
GENE.17403	1.03096558819737e-05
GENE.17404	1.02500132450056e-05
GENE.17405	1.81739636340161e-05
GENE.17406	1.32662266179862e-05
GENE.17407	9.28721066995042e-07
GENE.17408	7.6939002170151e-06
GENE.17409	0.000144965690232007
GENE.17410	9.11680313497865e-06
GENE.17411	9.1168031360056e-06
GENE.17412	9.15088464201186e-06
GENE.17413	1.93838571339866e-05
GENE.17414	1.83358507929998e-05
GENE.17415	1.84210545600139e-05
GENE.17416	1.76116187669828e-05
GENE.17417	1.83358507920006e-05
GENE.17418	6.26247692100956e-06
GENE.17419	4.48427428990095e-05
GENE.17420	4.48427428989817e-05
GENE.17421	4.49109059140196e-05
GENE.17422	0.0
GENE.17423	1.70407534999528e-07
GENE.17424	2.07385970389939e-05
GENE.17425	4.85661476007371e-07
GENE.17426	1.1732558800992e-05
GENE.17427	4.35732067619876e-05
GENE.17428	4.31812694310085e-05
GENE.17429	1.93071737429884e-05
GENE.17430	8.52037701504216e-09
GENE.17431	1.70407540023287e-08
GENE.17432	8.52037598808586e-09
GENE.17433	2.55611310173709e-08
GENE.17434	1.19285273991743e-07
GENE.17435	8.15996482519954e-05
GENE.17436	3.00172873330118e-05
GENE.17437	2.82876508497787e-06
GENE.17438	0.0
GENE.17439	0.0
GENE.17440	8.52037701504216e-09
GENE.17441	4.26018839927433e-08
GENE.17442	0.0
GENE.17443	0.0
GENE.17444	2.21529796007314e-07
GENE.17445	1.55070856999728e-06
GENE.17446	1.58479007800194e-06
GENE.17447	1.51662706399103e-06
GENE.17448	3.87591938910137e-05
GENE.17449	1.91026847009834e-05
GENE.17450	2.0414822721998e-05
GENE.17451	6.70553651199723e-06
GENE.17452	7.037831205009e-06
GENE.17453	8.97195673099649e-06
GENE.17454	2.18121645101377e-06
GENE.17455	0.0
GENE.17456	0.0
GENE.17457	9.37241450005288e-08
GENE.17458	3.68932313798975e-06
GENE.17459	0.0
GENE.17460	7.66833899989994e-08
GENE.17461	1.70407540023287e-08
GENE.17462	2.55611299904146e-08
GENE.17463	2.46579703500061e-05
GENE.17464	1.15025086300236e-06
GENE.17465	5.75977469099986e-06
GENE.17466	4.96823169010008e-05
GENE.17467	1.99802835069984e-05
GENE.17468	0.0
GENE.17469	0.0
GENE.17470	4.40503478610077e-05
GENE.17471	0.00017274211847601
GENE.17472	9.49851601450002e-05
GENE.17473	0.000116260540920982
GENE.17474	5.20850631469949e-05
GENE.17475	2.10453306001557e-06
GENE.17476	9.14236426599602e-06
GENE.17477	1.97246722039857e-05
GENE.17478	9.56838310400832e-06
GENE.17479	1.0394859649987e-06
GENE.17480	6.81630140997314e-07
GENE.17481	8.82455421259976e-05
GENE.17482	0.000305276579012997
GENE.17483	6.27951767401269e-06
GENE.17484	6.16023239899399e-06
GENE.17485	7.9265065019013e-05
GENE.17486	1.95968664989943e-07
GENE.17487	7.03697916790147e-05
GENE.17488	8.52037698728658e-09
GENE.17489	2.61405159069916e-05
GENE.17490	2.61745974129979e-05
GENE.17491	1.04374615340075e-05
GENE.17492	1.03778188960124e-05
GENE.17493	8.8441510789905e-06
GENE.17494	1.87448288799241e-06
GENE.17495	1.38370918620068e-05
GENE.17496	9.54111789830125e-05
GENE.17497	2.64131679000856e-07
GENE.17498	6.81630149823587e-08
GENE.17499	1.6188715840082e-06
GENE.17500	1.6188715850074e-06
GENE.17501	2.04318634760003e-05
GENE.17502	2.0005844637988e-05
GENE.17503	6.33575216029969e-05
GENE.17504	6.20368632059942e-05
GENE.17505	9.37241440013281e-08
GENE.17506	6.81630140109135e-08
GENE.17507	2.55611309896153e-08
GENE.17508	6.22754337550047e-05
GENE.17509	1.10338879069916e-05
GENE.17510	2.06363525180053e-05
GENE.17511	3.1482792135995e-05
GENE.17512	3.15253940200155e-05
GENE.17513	2.89181587309895e-05
GENE.17514	6.99267320870001e-05
GENE.17515	3.09289676500568e-06
GENE.17516	3.0937488023991e-05
GENE.17517	9.37241440013281e-08
GENE.17518	9.37241440013281e-08
GENE.17519	7.95377170760003e-05
GENE.17520	8.52037601584144e-09
GENE.17521	8.52037698728658e-09
GENE.17522	2.79723969099921e-05
GENE.17523	5.96426380228277e-08
GENE.17524	2.43001145249777e-05
GENE.17525	6.97818856901233e-06
GENE.17526	6.35620106401169e-06
GENE.17527	4.94181852994657e-07
GENE.17528	4.94181851995457e-07
GENE.17529	4.94181851995457e-07
GENE.17530	4.94181851995457e-07
GENE.17531	4.94181851995457e-07
GENE.17532	1.53366782024156e-07
GENE.17533	7.48089079699588e-06
GENE.17534	4.67768684297987e-06
GENE.17535	0.0
GENE.17536	8.52037701504216e-09
GENE.17537	8.52037598808586e-09
GENE.17538	0.0
GENE.17539	0.0
GENE.17540	0.0
GENE.17541	0.0
GENE.17542	0.0
GENE.17543	0.0
GENE.17544	0.0
GENE.17545	1.80802394900148e-05
GENE.17546	1.79950357210024e-05
GENE.17547	2.28090485930033e-05
GENE.17548	1.70066720169837e-05
GENE.17549	6.13467127014156e-07
GENE.17550	0.0
GENE.17551	0.0
GENE.17552	2.78786727659908e-05
GENE.17553	1.465504803011e-06
GENE.17554	1.32065839800188e-06
GENE.17555	1.05652671900103e-06
GENE.17556	3.56151748598377e-06
GENE.17557	2.8432497256009e-05
GENE.17558	1.62568788620032e-05
GENE.17559	1.64784086579828e-05
GENE.17560	1.60779509500164e-05
GENE.17561	4.02673005789889e-05
GENE.17562	2.13009418992272e-07
GENE.17563	1.66317754390077e-05
GENE.17564	1.66232550629919e-05
GENE.17565	1.97076314510103e-05
GENE.17566	2.58593434739884e-05
GENE.17567	4.83957400101986e-06
GENE.17568	1.68362644819842e-05
GENE.17569	1.33429100090121e-05
GENE.17570	3.8512102970012e-06
GENE.17571	4.31642286770062e-05
GENE.17572	1.03692985199966e-05
GENE.17573	6.9117296294996e-05
GENE.17574	2.64983717299105e-06
GENE.17575	2.64983717299105e-06
GENE.17576	1.04630226640257e-05
GENE.17577	8.86119182974543e-07
GENE.17578	1.70407540023287e-08
GENE.17579	9.37241440013281e-08
GENE.17580	1.10764898003657e-07
GENE.17581	1.94775812780157e-05
GENE.17582	1.97587537119903e-05
GENE.17583	0.0
GENE.17584	3.61263974699155e-06
GENE.17585	4.5601056431005e-05
GENE.17586	9.45761820997371e-07
GENE.17587	9.45761820997371e-07
GENE.17588	1.925605148001e-06
GENE.17589	1.3990458643004e-05
GENE.17590	0.000589712316466012
GENE.17591	2.21529795799147e-06
GENE.17592	1.30361764399956e-06
GENE.17593	3.66376200988672e-07
GENE.17594	3.32294694010971e-07
GENE.17595	1.7040753003128e-08
GENE.17596	0.000124141889425999
GENE.17597	7.14007572669983e-05
GENE.17598	3.31187044750048e-05
GENE.17599	3.66376199989471e-07
GENE.17600	1.72026406830006e-05
GENE.17601	2.80661210549926e-05
GENE.17602	3.40815070054568e-08
GENE.17603	5.69501982790044e-05
GENE.17604	1.9486101655003e-05
GENE.17605	1.9486101655003e-05
GENE.17606	0.000162688073896994
GENE.17607	4.94181851995457e-07
GENE.17608	3.40815080046575e-08
GENE.17609	0.0
GENE.17610	2.93612183220049e-05
GENE.17611	1.77309040420015e-05
GENE.17612	3.39366606439961e-05
GENE.17613	0.000391443149208998
GENE.17614	0.000183741924876996
GENE.17615	1.7432690854996e-05
GENE.17616	1.06419505760125e-05
GENE.17617	1.49191797109982e-05
GENE.17618	7.41272777993185e-07
GENE.17619	5.33375585301532e-06
GENE.17620	5.19742982985072e-07
GENE.17621	0.0
GENE.17622	0.0
GENE.17623	0.0
GENE.17624	7.66833909982001e-08
GENE.17625	1.0394859649987e-06
GENE.17626	8.69589652350011e-05
GENE.17627	8.69760059880043e-05
GENE.17628	8.68055984530047e-05
GENE.17629	8.06368456779949e-05
GENE.17630	8.46414227559933e-05
GENE.17631	1.71259572920024e-05
GENE.17632	8.52037601584144e-09
GENE.17633	8.52037698728658e-09
GENE.17634	0.0
GENE.17635	0.0
GENE.17636	0.0
GENE.17637	1.65295309201285e-06
GENE.17638	8.52037698728658e-09
GENE.17639	9.70470913200239e-06
GENE.17640	3.59559899401618e-06
GENE.17641	2.25875187959967e-05
GENE.17642	8.0347152869864e-06
GENE.17643	0.0
GENE.17644	0.0
GENE.17645	5.96426369958714e-08
GENE.17646	5.96426379950721e-08
GENE.17647	9.37241440013281e-08
GENE.17648	1.57456562570046e-05
GENE.17649	0.0
GENE.17650	1.15365901360021e-05
GENE.17651	4.17498460997257e-07
GENE.17652	0.0
GENE.17653	0.0
GENE.17654	1.7040753003128e-08
GENE.17655	8.98047710801153e-06
GENE.17656	1.7040753003128e-08
GENE.17657	1.65465716729929e-05
GENE.17658	1.53451985479836e-05
GENE.17659	6.94410706100768e-06
GENE.17660	2.30050172600471e-06
GENE.17661	5.65412201939952e-05
GENE.17662	3.40815070054568e-08
GENE.17663	3.40815070054568e-08
GENE.17664	3.40815070054568e-08
GENE.17665	8.52037698728658e-09
GENE.17666	8.52037701504216e-09
GENE.17667	4.33772380959985e-05
GENE.17668	1.41267846719972e-05
GENE.17669	1.26953613759917e-05
GENE.17670	1.29083707940125e-05
GENE.17671	8.52037698728658e-09
GENE.17672	8.89612537740003e-05
GENE.17673	2.69243905701155e-06
GENE.17674	2.84324972559813e-05
GENE.17675	3.69954759009972e-05
GENE.17676	9.79843328002827e-07
GENE.17677	0.0
GENE.17678	3.04603469249987e-05
GENE.17679	1.40586216501593e-06
GENE.17680	2.35162398698474e-06
GENE.17681	0.000844880559738997
GENE.17682	0.000844948722754008
GENE.17683	3.09289676500568e-06
GENE.17684	9.67914800198422e-06
GENE.17685	0.0
GENE.17686	1.24823519560002e-05
GENE.17687	2.20762961910259e-05
GENE.17688	3.43371183497698e-06
GENE.17689	3.40815070998257e-07
GENE.17690	0.0
GENE.17691	8.52037701504216e-09
GENE.17692	3.23774316995928e-07
GENE.17693	4.40503478599252e-06
GENE.17694	4.40503478602028e-06
GENE.17695	9.75583139198322e-06
GENE.17696	2.89692809990472e-07
GENE.17697	3.20962592630092e-05
GENE.17698	6.10911013901316e-06
GENE.17699	0.000166573365701
GENE.17700	3.64416514119781e-05
GENE.17701	6.4303283424022e-05
GENE.17702	1.45698442699516e-06
GENE.17703	1.49106593300141e-06
GENE.17704	1.48254555698557e-06
GENE.17705	0.0
GENE.17706	2.89692809019026e-07
GENE.17707	0.0
GENE.17708	1.98780389869813e-05
GENE.17709	6.5010474690208e-06
GENE.17710	6.50104746999225e-06
GENE.17711	0.0
GENE.17712	1.68703459899056e-06
GENE.17713	6.49252709200576e-06
GENE.17714	4.11534197700125e-06
GENE.17715	2.89948421209885e-05
GENE.17716	1.24141889430163e-05
GENE.17717	5.11222599808292e-08
GENE.17718	1.71259573000793e-06
GENE.17719	1.88300326400825e-06
GENE.17720	2.53055189800011e-06
GENE.17721	0.0
GENE.17722	0.0
GENE.17723	1.70407540023287e-08
GENE.17724	3.37406919798111e-06
GENE.17725	3.56236952430145e-05
GENE.17726	8.52037598808586e-09
GENE.17727	0.0
GENE.17728	1.70407540023287e-08
GENE.17729	4.56351379380104e-05
GENE.17730	2.92078515410077e-05
GENE.17731	3.52061967809902e-05
GENE.17732	1.70407540023287e-08
GENE.17733	0.0
GENE.17734	8.77257991439839e-05
GENE.17735	5.34653641820204e-05
GENE.17736	5.34312826759864e-05
GENE.17737	8.52037701504216e-09
GENE.17738	0.0
GENE.17739	3.49676262319798e-05
GENE.17740	3.14827921360228e-05
GENE.17741	0.00020780346885399
GENE.17742	0.000208348772965994
GENE.17743	0.000207803468853018
GENE.17744	0.000207743826215995
GENE.17745	0.000207692703954987
GENE.17746	1.85744213420103e-05
GENE.17747	1.85744213409833e-05
GENE.17748	1.92049292219998e-05
GENE.17749	1.82080451410216e-05
GENE.17750	3.37406919798111e-06
GENE.17751	4.59248307502214e-06
GENE.17752	4.59248307499438e-06
GENE.17753	5.34227623000261e-06
GENE.17754	2.55611299904146e-08
GENE.17755	1.93838571339866e-05
GENE.17756	6.20283428301449e-06
GENE.17757	2.17440014969872e-05
GENE.17758	5.2903019316014e-05
GENE.17759	0.0
GENE.17760	0.0
GENE.17761	3.24370743340074e-05
GENE.17762	3.24285539569924e-05
GENE.17763	3.55129303450108e-05
GENE.17764	1.18944459599757e-05
GENE.17765	0.000174420632699013
GENE.17766	8.31162753149872e-05
GENE.17767	3.14401902501427e-06
GENE.17768	5.96426379950721e-08
GENE.17769	0.0
GENE.17770	0.0
GENE.17771	0.0
GENE.17772	0.0
GENE.17773	0.0
GENE.17774	9.37241440013281e-08
GENE.17775	6.68849575799491e-06
GENE.17776	6.81630141000089e-06
GENE.17777	6.69701613500995e-06
GENE.17778	1.44846404981358e-07
GENE.17779	8.82711032601513e-06
GENE.17780	0.000272098231900997
GENE.17781	8.26476546006427e-07
GENE.17782	1.48595370730031e-05
GENE.17783	7.02931082899316e-06
GENE.17784	4.35902475149907e-05
GENE.17785	8.52037701504216e-09
GENE.17786	8.52037698728658e-09
GENE.17787	1.10764898003657e-07
GENE.17788	1.10764898003657e-07
GENE.17789	1.70407534999528e-07
GENE.17790	8.52037698728658e-09
GENE.17791	9.06568087399862e-06
GENE.17792	9.06568087502557e-06
GENE.17793	9.09976238197552e-06
GENE.17794	9.09976238300247e-06
GENE.17795	1.07527154730169e-05
GENE.17796	4.03013820898801e-06
GENE.17797	3.41667108159915e-05
GENE.17798	1.47828536830041e-05
GENE.17799	8.72486580399956e-06
GENE.17800	1.70407540023287e-08
GENE.17801	0.0
GENE.17802	0.0
GENE.17803	1.7040753003128e-08
GENE.17804	0.000104442778351005
GENE.17805	0.000104442778351005
GENE.17806	0.000104468339481995
GENE.17807	0.000106538791034005
GENE.17808	2.87988734559985e-05
GENE.17809	9.24801693769906e-05
GENE.17810	1.70407540023287e-08
GENE.17811	1.04971041710034e-05
GENE.17812	3.32294694010971e-07
GENE.17813	2.55611299904146e-08
GENE.17814	5.23151133199895e-06
GENE.17815	1.2192659147009e-05
GENE.17816	0.000279672846841994
GENE.17817	0.000277023009670002
GENE.17818	5.33460789080009e-05
GENE.17819	0.000167272036595001
GENE.17820	7.42124816e-06
GENE.17821	7.42976853698729e-06
GENE.17822	4.7194366884995e-05
GENE.17823	4.72028872630093e-05
GENE.17824	4.71688057560038e-05
GENE.17825	4.21247427120075e-05
GENE.17826	4.21417834659821e-05
GENE.17827	9.28721066995042e-07
GENE.17828	1.10764898003657e-07
GENE.17829	3.45501277700111e-05
GENE.17830	3.45416073939953e-05
GENE.17831	1.87448289001857e-07
GENE.17832	5.53824489990529e-07
GENE.17833	0.0
GENE.17834	0.0
GENE.17835	0.0
GENE.17836	2.55611300181702e-08
GENE.17837	2.87051493119972e-05
GENE.17838	2.87051493119972e-05
GENE.17839	2.88073938329858e-05
GENE.17840	2.91396885259976e-05
GENE.17841	2.90374440060082e-05
GENE.17842	2.91396885269968e-05
GENE.17843	2.89266791070053e-05
GENE.17844	2.88244345870159e-05
GENE.17845	5.45304112975487e-07
GENE.17846	2.04489042004985e-07
GENE.17847	0.000148152311141014
GENE.17848	2.55611299904146e-08
GENE.17849	3.40815070998257e-07
GENE.17850	1.27805651006785e-07
GENE.17851	5.61492828698995e-06
GENE.17852	5.67457092301438e-06
GENE.17853	6.97818856898458e-06
GENE.17854	8.52037601584144e-09
GENE.17855	2.21529795799147e-06
GENE.17856	1.32747469960004e-05
GENE.17857	1.36326027994071e-07
GENE.17858	0.0
GENE.17859	5.96426369958714e-08
GENE.17860	1.36326029021028e-07
GENE.17861	6.81630139831579e-08
GENE.17862	2.43682775399878e-06
GENE.17863	3.91937331006842e-07
GENE.17864	5.68138722500111e-05
GENE.17865	9.37241450005288e-08
GENE.17866	4.49875892999385e-06
GENE.17867	1.38030103499776e-06
GENE.17868	1.54644838240015e-05
GENE.17869	0.000123945920759982
GENE.17870	0.000122310008421
GENE.17871	0.000122318528798016
GENE.17872	1.18859255829884e-05
GENE.17873	2.89692810018227e-07
GENE.17874	8.52037698728658e-09
GENE.17875	7.66833909982001e-08
GENE.17876	8.52037670140415e-08
GENE.17877	8.52037679854867e-08
GENE.17878	0.0
GENE.17879	0.000141617182165016
GENE.17880	0.000141608661787002
GENE.17881	0.0
GENE.17882	7.66833909982001e-08
GENE.17883	1.51321891299905e-05
GENE.17884	1.1732558800992e-05
GENE.17885	0.0
GENE.17886	5.12074643399529e-06
GENE.17887	5.12074643502225e-06
GENE.17888	0.0
GENE.17889	0.000150376129475993
GENE.17890	8.52037598808586e-09
GENE.17891	3.83416955018756e-07
GENE.17892	1.16132735270003e-05
GENE.17893	1.21841387699939e-05
GENE.17894	1.30446968220066e-05
GENE.17895	1.31810228519991e-05
GENE.17896	0.0
GENE.17897	0.0
GENE.17898	1.26016372309912e-05
GENE.17899	2.71885222480062e-05
GENE.17900	8.52037698728658e-09
GENE.17901	1.61631547180019e-05
GENE.17902	1.45954053930031e-05
GENE.17903	0.0
GENE.17904	0.000168456368966008
GENE.17905	0.000168456368964981
GENE.17906	5.56551010110207e-05
GENE.17907	4.77141098992329e-07
GENE.17908	5.11222600085848e-08
GENE.17909	2.55611302898973e-06
